"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke 'RhpVerifyDebuggerCleanup' が '[MRT]!RhpVerifyDebuggerCleanup' に解決されました。"
"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke 'RhpGetCurrentThread' が '[MRT]!RhpGetCurrentThread' に解決されました。"
"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke 'RhWaitForPendingFinalizers' が '[MRT]!RhWaitForPendingFinalizers' に解決されました。"
"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke 'RhYield' が '[MRT]!RhYield' に解決されました。"
"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke 'RhFlushProcessWriteBuffers' が '[MRT]!RhFlushProcessWriteBuffers' に解決されました。"
"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke 'RhCompatibleReentrantWaitAny' が '[MRT]!RhCompatibleReentrantWaitAny' に解決されました。"
"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke 'RhCallDescrWorker' が '[MRT]!RhCallDescrWorker' に解決されました。"
"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke '_ecvt_s' が '[MRT]!_ecvt_s' に解決されました。"
"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke 'memmove' が '[MRT]!memmove' に解決されました。"
"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke 'memset' が '[MRT]!memset' に解決されました。"
"Message",Normal,"          [DllImport(ExactSpelling=true)] を指定した P/Invoke 'CallingConventionConverter_GetStubs' が '*!CallingConventionConverter_GetStubs' に解決されました。"
"Message",Normal,"          P/Invoke 'WindowsCreateStringReference' は、'SupportedAPIs.xml' から 'WindowsCreateStringReference!api-ms-win-core-winrt-string-l1-1-0.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'GetLastError' は、'SupportedAPIs.xml' から 'GetLastError!api-ms-win-core-errorhandling-l1-1-0.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'SetLastError' は、'SupportedAPIs.xml' から 'SetLastError!api-ms-win-core-errorhandling-l1-1-0.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'RoInitialize' は、'SupportedAPIs.xml' から 'RoInitialize!api-ms-win-core-winrt-l1-1-0.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'IsValidLocaleName' は、'SupportedAPIs.xml' から 'IsValidLocaleName!api-ms-win-core-localization-l1-2-0.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'ResolveLocaleName' は、'SupportedAPIs.xml' から 'ResolveLocaleName!api-ms-win-core-localization-l1-2-0.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CertDuplicateCertificateContext' は、'SupportedAPIs.xml' から 'CertDuplicateCertificateContext!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CertGetCertificateContextProperty' は、'SupportedAPIs.xml' から 'CertGetCertificateContextProperty!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'GetCPInfoExW' は、'SupportedAPIs.xml' から 'GetCPInfoExW!kernel32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CryptQueryObject' は、'SupportedAPIs.xml' から 'CryptQueryObject!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CertDuplicateCertificateContext' は、'SupportedAPIs.xml' から 'CertDuplicateCertificateContext!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CertFreeCertificateContext' は、'SupportedAPIs.xml' から 'CertFreeCertificateContext!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CryptMsgGetParam' は、'SupportedAPIs.xml' から 'CryptMsgGetParam!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CryptMsgGetParam' は、'SupportedAPIs.xml' から 'CryptMsgGetParam!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'PFXImportCertStore' は、'SupportedAPIs.xml' から 'PFXImportCertStore!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CryptFindOIDInfo' は、'SupportedAPIs.xml' から 'CryptFindOIDInfo!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CoCreateInstance' は、'SupportedAPIs.xml' から 'CoCreateInstance!api-ms-win-core-com-l1-1-0.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CertGetCertificateContextProperty' は、'SupportedAPIs.xml' から 'CertGetCertificateContextProperty!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CertCloseStore' は、'SupportedAPIs.xml' から 'CertCloseStore!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CryptMsgClose' は、'SupportedAPIs.xml' から 'CryptMsgClose!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CertFindCertificateInStore' は、'SupportedAPIs.xml' から 'CertFindCertificateInStore!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CryptAcquireContextW' は、'SupportedAPIs.xml' から 'CryptAcquireContextW!advapi32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CertEnumCertificatesInStore' は、'SupportedAPIs.xml' から 'CertEnumCertificatesInStore!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'WSAGetOverlappedResult' は、'SupportedAPIs.xml' から 'WSAGetOverlappedResult!ws2_32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'SysFreeString' は、'SupportedAPIs.xml' から 'SysFreeString!OleAut32' に解決されました。"
"Message",Normal,"          P/Invoke 'FormatMessageW' は、'SupportedAPIs.xml' から 'FormatMessageW!kernel32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'CertGetNameStringW' は、'SupportedAPIs.xml' から 'CertGetNameStringW!crypt32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'NCryptOpenKey' は、'SupportedAPIs.xml' から 'NCryptOpenKey!ncrypt.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'setsockopt' は、'SupportedAPIs.xml' から 'setsockopt!ws2_32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'setsockopt' は、'SupportedAPIs.xml' から 'setsockopt!ws2_32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'NCryptDeleteKey' は、'SupportedAPIs.xml' から 'NCryptDeleteKey!ncrypt.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'NCryptOpenStorageProvider' は、'SupportedAPIs.xml' から 'NCryptOpenStorageProvider!ncrypt.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'NCryptFreeObject' は、'SupportedAPIs.xml' から 'NCryptFreeObject!ncrypt.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'FormatMessageW' は、'SupportedAPIs.xml' から 'FormatMessageW!kernel32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'FormatMessageW' は、'SupportedAPIs.xml' から 'FormatMessageW!kernel32.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' は、'SupportedAPIs.xml' から 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'BCryptGenRandom' は、'SupportedAPIs.xml' から 'BCryptGenRandom!BCrypt.dll' に解決されました。"
"Message",Normal,"          P/Invoke 'FormatMessageW' は、'SupportedAPIs.xml' から 'FormatMessageW!kernel32.dll' に解決されました。"
"Message",High,"  コードを生成中..."
"Message",High,"  相互運用コードが生成されました。"
"Message",Normal,"  コードの AssemblyInfo.g.cs への書き込み"
"Message",Normal,"  コードの Adapters.g.cs への書き込み"
"Message",Normal,"  コードの Data.g.cs への書き込み"
"Message",Normal,"  コードの Helpers.g.cs への書き込み"
"Message",Normal,"  コードの ImplTypes.g.cs への書き込み"
"Message",Normal,"  コードの PInvoke.g.cs への書き込み"
"Message",Normal,"  コードの SafeTypes.g.cs への書き込み"
"Message",Normal,"  コードの SharedStubs.g.cs への書き込み"
"Message",Normal,"'GenerateCodeAndCompile' 変換を実行しています。ヒープは 224 MB です。"
"Message",High,"相互運用コードをコンパイルしています"
"Message",Normal,"生成されたソース コードをコンパイルしています: C:\Users\aaoki\.nuget\packages\microsoft.net.native.compiler\2.2.11-rel-30601-02\tools\csc\csc.exe /noconfig @""C:\Users\aaoki\Documents\Programming\Application\LSNandWRT_UWPVer\LSNandWRT_UWPVer\obj\x86\Release\ilc\intermediate\LSNandWRT_UWPVer.McgInterop.rsp"""
"Message",High,"System.Reflection.DispatchProxy プロキシ コードを生成しています。"
"Message",Normal,"'ReducedCopyInitialize' 変換を実行しています。ヒープは 224 MB です。"
"Message",Normal,"'ReducedCopyEmptyTypes' 変換を実行しています。ヒープは 247 MB です。"
"Message",Normal,"'ReducedCopyPopulateTypes' 変換を実行しています。ヒープは 251 MB です。"
"Message",Normal,"'ReducedCopyLateMetadata' 変換を実行しています。ヒープは 194 MB です。"
"Message",Normal,"'ReducedCopyPassResourcesToMutableAssembly' 変換を実行しています。ヒープは 215 MB です。"
"Message",Normal,"'ReducedCopyMethodBodies' 変換を実行しています。ヒープは 216 MB です。"
"Message",Normal,"'ReducedCopyComplete' 変換を実行しています。ヒープは 242 MB です。"
"Message",Normal,"'ReducedCopyCleanup' 変換を実行しています。ヒープは 247 MB です。"
"Message",Normal,"'DeveloperExperienceModeOnlyCodeRemover' 変換を実行しています。ヒープは 247 MB です。"
"Message",Normal,"'ComImportDetector' 変換を実行しています。ヒープは 247 MB です。"
"Message",Normal,"'McgAccessor' 変換を実行しています。ヒープは 247 MB です。"
"Message",Normal,"'McgRedirect' 変換を実行しています。ヒープは 249 MB です。"
"Message",Normal,"'McgRedirect' 変換を実行しています。ヒープは 251 MB です。"
"Message",Normal,"'McgTypeOf' 変換を実行しています。ヒープは 252 MB です。"
"Message",Normal,"'EventSource' 変換を実行しています。ヒープは 257 MB です。"
"Message",Normal,"'ValueType' 変換を実行しています。ヒープは 257 MB です。"
"Message",Normal,"'Attribute' 変換を実行しています。ヒープは 257 MB です。"
"Message",Normal,"'GetType' 変換を実行しています。ヒープは 258 MB です。"
"Message",Normal,"'McgFixups' 変換を実行しています。ヒープは 258 MB です。"
"Message",Normal,"'ResourceManagerCtor' 変換を実行しています。ヒープは 259 MB です。"
"Message",Normal,"'TypeofTypeHandle' 変換を実行しています。ヒープは 259 MB です。"
"Message",Normal,"'DispatchProxyIntrinsics' 変換を実行しています。ヒープは 265 MB です。"
"Message",Normal,"'StaticInitData' 変換を実行しています。ヒープは 265 MB です。"
"Message",Normal,"'Delegate' 変換を実行しています。ヒープは 273 MB です。"
"Message",Normal,"'LazyGenerics' 変換を実行しています。ヒープは 274 MB です。"
"Message",Normal,"'AddReflectionBlockedAttributes' 変換を実行しています。ヒープは 285 MB です。"
"Message",Normal,"'DisableOptimization' 変換を実行しています。ヒープは 285 MB です。"
"Message",Normal,"'ResourceExtractor' 変換を実行しています。ヒープは 285 MB です。"
"Message",Normal,"'CreateMetadata' 変換を実行しています。ヒープは 286 MB です。"
"Message",Normal,"'StartupCodeInjector' 変換を実行しています。ヒープは 310 MB です。"
"Message",Normal,"'SaveRVAStatics' 変換を実行しています。ヒープは 310 MB です。"
"Message",Normal,"'ReflectionInvoke' 変換を実行しています。ヒープは 310 MB です。"
"Message",Normal,"'ScrubOpenCalls' 変換を実行しています。ヒープは 312 MB です。"
"Message",Normal,"'ConvertCatchIntoFilter' 変換を実行しています。ヒープは 312 MB です。"
"Message",Normal,"'ReflectionMappingInfoEmit' 変換を実行しています。ヒープは 312 MB です。"
"Message",Normal,"'ReflectionIntrinsics' 変換を実行しています。ヒープは 313 MB です。"
"Message",Normal,"'ConvertManagedWinMD' 変換を実行しています。ヒープは 314 MB です。"
"Message",Normal,"'DebuggerGuidedStepThroughJmc' 変換を実行しています。ヒープは 314 MB です。"
"Message",Normal,"'Reducer' 変換を実行しています。ヒープは 317 MB です。"
"Message",High,"参照されていないコードをクリーンアップしています"
"Message",Normal,"'WriteAssemblies' 変換を実行しています。ヒープは 295 MB です。"
"Message",Normal,""
"Message",Normal,"変換の概要"
"Message",Normal,"    ミリ秒 | ヒープ デルタ | 名前"
"Message",Normal,"  4628 |        126 | Analysis"
"Message",Normal,"  1695 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   909 |        -47 | Mcg"
"Message",Normal,"   661 |         52 | WriteAssemblies"
"Message",Normal,"   467 |        -22 | Reducer"
"Message",Normal,"   389 |         23 | ReducedCopyInitialize"
"Message",Normal,"   285 |          5 | ReducedCopyComplete"
"Message",Normal,"   209 |        -57 | ReducedCopyPopulateTypes"
"Message",Normal,"   128 |         24 | CreateMetadata"
"Message",Normal,"   118 |         16 | DumpNativeResources"
"Message",Normal,"   101 |         26 | ReducedCopyMethodBodies"
"Message",Normal,"    84 |         21 | ReducedCopyLateMetadata"
"Message",Normal,"    55 |          5 | McgTypeOf"
"Message",Normal,"    44 |          1 | ResourceExtractor"
"Message",Normal,"    41 |         11 | LazyGenerics"
"Message",Normal,"    40 |          2 | McgRedirect"
"Message",Normal,"    31 |          8 | StaticInitData"
"Message",Normal,"    31 |          6 | TypeofTypeHandle"
"Message",Normal,"    26 |          1 | McgRedirect"
"Message",Normal,"    24 |          0 | SaveRVAStatics"
"Message",Normal,"    12 |          3 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"    11 |          0 | GetType"
"Message",Normal,"    10 |          4 | ReducedCopyEmptyTypes"
"Message",Normal,"     8 |          1 | McgFixups"
"Message",Normal,"     7 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     7 |          0 | ScrubOpenCalls"
"Message",Normal,"     6 |          2 | McgAccessor"
"Message",Normal,"     5 |          1 | ReflectionIntrinsics"
"Message",Normal,"     5 |          2 | ReflectionInvoke"
"Message",Normal,"     4 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     2 |          1 | Delegate"
"Message",Normal,"     2 |          1 | ReflectionMappingInfoEmit"
"Message",Normal,"     1 |          1 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Normal,"     1 |          0 | EventSource"
"Message",Normal,"     1 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     1 |          0 | ReducedCopyCleanup"
"Message",Normal,"     1 |          1 | Attribute"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ValueType"
"Message",Low,"タスク ""RunILTransforms"" の実行が終了しました。"
"Message",Low,"ファイル ""ILTransforms"" 内のターゲット ""RunILTransforms"" のビルドが終了しました。"
"Message",Low,"プロジェクト ""ILTransforms"" のビルドが終了しました。"
"Message",Low,""
"Message",Low,""
"Message",Low,"ファイル ""Nutc"" 内のターゲット ""GenerateMDIL"" のビルドが終了しました。"
"Message",Low,""
"Message",High,"ネイティブ コードを生成しています"
"Message",Low,"ファイル ""Nutc"" 内のターゲット ""MDILPrepareMultiFile"" のビルドが終了しました。"
"Message",Low,""
"Message",Low,"ファイル ""Nutc"" 内のターゲット ""SetBinaryForReferences"" のビルドが終了しました。"
"Message",Low,""
"Message",Low,"タスク ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"'C:\Users\aaoki\.nuget\packages\runtime.win10-x86.microsoft.net.native.compiler\2.2.11-rel-30601-02\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\aaoki\Documents\Programming\Application\LSNandWRT_UWPVer\LSNandWRT_UWPVer\obj\x86\Release\ilc\intermediate\MDIL\LSNandWRT_UWPVer.rsp""' を起動しています"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.30601.02"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"入力タイプのスキャン中"
"Message",Low,"'5711' メソッドのスキャン中です。"
"Message",Low,"'5001' メソッドのスキャン中です。"
"Message",Low,"'2262' メソッドのスキャン中です。"
"Message",Low,"'1581' メソッドのスキャン中です。"
"Message",Low,"'878' メソッドのスキャン中です。"
"Message",Low,"'577' メソッドのスキャン中です。"
"Message",Low,"'282' メソッドのスキャン中です。"
"Message",Low,"'205' メソッドのスキャン中です。"
"Message",Low,"'87' メソッドのスキャン中です。"
"Message",Low,"'29' メソッドのスキャン中です。"
"Message",Low,"'18' メソッドのスキャン中です。"
"Message",Low,"'14' メソッドのスキャン中です。"
"Message",Low,"'8' メソッドのスキャン中です。"
"Message",Low,"'6' メソッドのスキャン中です。"
"Message",Low,"'7' メソッドのスキャン中です。"
"Message",Low,"'10' メソッドのスキャン中です。"
"Message",Low,"'6' メソッドのスキャン中です。"
"Message",Low,"'19' メソッドのスキャン中です。"
"Message",Low,"'10' メソッドのスキャン中です。"
"Message",Low,"'7' メソッドのスキャン中です。"
"Message",Low,"'2' メソッドのスキャン中です。"
"Message",Low,"一括コード生成"
"Message",Low,"16720 メソッドのコンパイル中です。"
"Message",Low,"遅延コード生成"
"Message",Low,"マネージド メソッド Initialize の呼び出しに成功しました; 終了コード: 0CTL の生成中に。スタック トレース メタデータの統計"
"Message",Low,"出力されたメソッドの数:   6293"
"Message",Low,"メタデータの BLOB サイズ:          217916"
"Message",Low,"メソッド RVA - トークン マップのサイズ: 50344"
"Message",Low,"ネイティブ サイズの合計:           268260"
"Message",Low,"'C:\Users\aaoki\Documents\Programming\Application\LSNandWRT_UWPVer\LSNandWRT_UWPVer\obj\x86\Release\ilc\intermediate\MDIL\LSNandWRT_UWPVer.mdilexe' が正常に生成されました"
"Message",Low,"'C:\Users\aaoki\Documents\Programming\Application\LSNandWRT_UWPVer\LSNandWRT_UWPVer\obj\x86\Release\ilc\intermediate\MDIL\LSNandWRT_UWPVer.mdilpdb' が正常に生成されました"
"Message",Low,"MDIL コードにコンパイルされました。"
"Message",Normal,"'C:\Users\aaoki\.nuget\packages\runtime.win10-x86.microsoft.net.native.compiler\2.2.11-rel-30601-02\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\aaoki\Documents\Programming\Application\LSNandWRT_UWPVer\LSNandWRT_UWPVer\obj\x86\Release\ilc\intermediate\MDIL\LSNandWRT_UWPVer.rsp""' が完了しました。"
"Message",Normal,"プロセス実行統計 (すべてミリ秒単位の時間)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"起動  |  開始   |   停止   |   終了    | 実行時間 | 有効期間 | [スロット] 名前"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       15 |     6672 |     6672 |     6657 |     6672 | [0] Nutc GlobalAnalysis"
"Message",Normal,"コマンドの数:      1"
"Message",Normal,"総システム時間:       6672 ミリ秒"
"Message",Normal,"コマンドごとのシステム時間: 6672 ミリ秒"
"Message",Normal,"総実行時間:          6657 ミリ秒"
"Message",Normal,"総有効期間:          6672 ミリ秒"
"Message",Normal,"要求済み DOP:           16"
"Message",Normal,"実行時間 DOP:            1.0"
"Message",Normal,"有効期間 DOP:            1.0"
"Message",Low,"タスク ""GenerateMDILGlobalAnalysis"" の実行が終了しました。"
"Message",Low,"ファイル ""Nutc"" 内のターゲット ""GenerateMDILGlobalAnalysis"" のビルドが終了しました。"
"Message",Low,""
"Message",Low,"タスク ""rc"""
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.22000.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\aaoki\Documents\Programming\Application\LSNandWRT_UWPVer\LSNandWRT_UWPVer\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\aaoki\Documents\Programming\Application\LSNandWRT_UWPVer\LSNandWRT_UWPVer\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' を起動しています"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
